Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Subperiods,Hours_per_period,Sub_Weights
,,,,930,1857.394748,15051.215847,5861.557993,12641.688777588677,5159.854412633687,9542.328279777646,0.0,,,
,,,,931,1843.1547489999998,15026.882203,5823.504929,12552.03852387656,5123.262603948262,9474.657562175184,0.0,,,
,,,,932,1835.592994,14805.533035,5717.570697,12246.263899939111,4998.457083866792,9243.849646194103,0.0,,,
,,,,933,1813.746238,14412.56497,5523.174152999999,11912.461229437871,4862.211585924445,8991.885314637693,0.0,,,
,,,,934,1776.706169,14070.371783,5369.9264969999995,11854.322086517841,4838.481408855501,8948.000134626667,0.0,,,
,,,,935,1806.9199010000002,14104.066906,5377.1289719999995,11640.10975296839,4751.048117785626,8786.306199245992,0.0,,,
,,,,936,1711.8879960000006,13420.114594,5124.108299,10915.050935017854,4455.106807487475,8239.009917494679,0.0,,,
,,,,937,1565.5321869999998,12175.706104,4667.4442789999985,10054.065186967042,4103.6853170952645,7589.111885937704,0.0,,,
,,,,938,1394.5522830000002,10930.165414000001,4194.324414,9269.168014989871,3783.320276668868,6996.64780834127,0.0,,,
,,,,939,1283.314071,9988.984945999999,3834.3413659999997,8744.456000691329,3569.152877836838,6600.57934147184,0.0,,,
,,,,940,1233.0127519999999,9416.344465000002,3610.1206509999997,8368.231753620988,3415.592512956855,6316.593923422166,0.0,,,
,,,,941,1198.163088,9058.506039,3470.245529,8152.4824471992215,3327.531888276981,6153.7398345238025,0.0,,,
,,,,942,1172.577917,8914.101586999997,3397.217821,8089.5379836471475,3301.8403629021595,6106.2274534507005,0.0,,,
,,,,943,1189.817883,9003.315090999999,3409.556758,8315.46049929899,3394.053302945904,6276.760587755111,0.0,,,
,,,,944,1264.009181,9536.316184000001,3587.492766000001,8819.941791359106,3599.963293827996,6657.558294812905,0.0,,,
,,,,945,1392.8726359999994,10412.14411,3911.473475,9612.285186036595,3923.367597895007,7255.643006068404,0.0,,,
,,,,946,1523.7868769999998,11556.374070999995,4377.402951000001,10428.68719971188,4256.591711133219,7871.887889154908,0.0,,,
,,,,947,1643.613609,12551.439883,4761.037322,11157.91020323188,4554.232682897782,8422.327423870345,0.0,,,
,,,,948,1744.910299,13449.922530000002,5144.682434,11799.844029752734,4816.245547291699,8906.878452955578,0.0,,,
,,,,949,1825.428247,14303.582081,5540.665842,12310.576805919116,5024.7071551625295,9292.394968918365,0.0,,,
,,,,950,1869.542646,14952.71601,5869.789934,12624.317529657284,5152.7641328563,9529.21593748643,0.0,,,
,,,,951,1891.832475,15379.523781,6079.608682000001,12917.31767720982,5272.355599696672,9750.381293093522,0.0,,,
,,,,952,1907.5631050000002,15769.776132000005,6227.713067000002,13073.255046716276,5336.003276703939,9868.087526579793,0.0,,,
,,,,953,1889.7072460000002,15919.622973,6321.317173,13099.956176664873,5346.901657894261,9888.242345440876,0.0,,,
,,,,954,1859.783607,15907.43576,6394.341092999999,12937.356567946612,5280.534709356119,9765.507252697278,0.0,,,
,,,,955,1852.5946,15790.017713999998,6374.797056,12609.943773188052,5146.8973145815635,9518.36619223039,0.0,,,
,,,,956,1838.016219,15545.843195,6200.979205000002,12147.19234454592,4958.019859754117,9169.067445699975,0.0,,,
,,,,957,1811.956716,15055.853193,5908.8718039999985,11800.154479354702,4816.372260959216,8907.11278968609,0.0,,,
,,,,958,1798.661097,14699.095926999995,5709.3391729999985,11757.453216127064,4798.9432366123465,8874.880587260599,0.0,,,
,,,,959,1807.965666,14698.018655000002,5651.738377000002,11498.90882273645,4693.415292318757,8679.723474944803,0.0,,,
,,,,960,1713.022683,13967.500213,5358.616577000002,10785.224679403353,4402.1166896564,8141.0131409402575,0.0,,,
,,,,961,1559.784166,12753.811126999999,4885.497168999998,9963.141146748821,4066.573597420104,7520.479675831083,0.0,,,
,,,,962,1416.295986,11556.446654000001,4397.970472,9232.197697646838,3768.2304054946057,6968.741496858568,0.0,,,
,,,,963,1317.95043,10660.275926,4026.677668,8805.877911211868,3594.2229552297918,6646.942453558349,0.0,,,
,,,,964,1281.553881,10087.46505,3795.2541869999995,8518.194024696602,3476.8013830494224,6429.78997225398,0.0,,,
,,,,965,1254.40757,9709.263206,3659.487887,8327.824849337056,3399.099958280147,6286.0935723828015,0.0,,,
,,,,966,1236.39059,9546.131093999997,3593.663240000001,8284.639973590969,3381.4735417785387,6253.496324630501,0.0,,,
,,,,967,1262.031986,9627.445247,3619.380015,8547.184321706509,3488.6341147818553,6451.672723511644,0.0,,,
,,,,968,1347.9082619999995,10122.348311,3807.596514,9099.670867990677,3714.138016508889,6868.706245500442,0.0,,,
,,,,969,1491.313502,10972.278569,4158.328189,9875.616434896034,4030.849353720265,7454.413381383709,0.0,,,
,,,,970,1624.9871150000001,12111.477463,4621.158081000001,10574.241368456303,4316.0013622555125,7981.756569288194,0.0,,,
,,,,971,1733.0112069999998,13044.105471,5007.889185,11134.270300534175,4544.583777724192,8404.48331174164,0.0,,,
,,,,972,1789.0296400000002,13853.739734000002,5303.06784,11468.065102305374,4680.826063951542,8656.441703743096,0.0,,,
,,,,973,1813.437646,14488.939465,5569.457536,11671.645884657659,4763.919961976472,8810.110623365874,0.0,,,
,,,,974,1821.482609,14966.816840000001,5690.8257779999985,11568.461965431245,4721.80422805039,8732.224286518374,0.0,,,
,,,,975,1826.0259760000001,15141.254222,5664.086579,11287.271722958234,4607.033113293471,8519.973403748303,0.0,,,
,,,,976,1812.210489,15127.594785,5550.946800000002,11195.108117350126,4569.415450380879,8450.405532269007,0.0,,,
,,,,977,1783.331105,14847.662882000002,5371.987183,11271.091177544902,4600.428832795929,8507.759839659177,0.0,,,
,,,,978,1754.836878,14422.033309000002,5197.139492,11401.910945857317,4653.824464555445,8606.506549587246,0.0,,,
,,,,979,1752.8833539999994,14102.023109000002,5132.340117,11399.86356887394,4652.988803486118,8604.961127639948,0.0,,,
,,,,980,1750.1708039999999,13720.787081999999,5070.622171,11117.259405302351,4537.64058015233,8391.642974545333,0.0,,,
,,,,981,1747.171695,13256.032837,4977.027145,10886.09702741699,4443.288928521639,8217.154634061379,0.0,,,
,,,,982,1739.69592,12963.875329,4879.321453999999,10911.338669755056,4453.591602625677,8236.207787619274,0.0,,,
,,,,983,1715.78653,12975.522544999998,4901.945288,10756.550162574584,4390.412847330258,8119.368750095166,0.0,,,
,,,,984,1632.695704,12507.759431999999,4717.846024,10214.853526835548,4169.3129748842575,7710.479778280202,0.0,,,
,,,,985,1502.5816710000001,11647.101390000002,4380.483391999999,9522.083547941318,3886.550735168737,7187.556086889952,0.0,,,
,,,,986,1363.04789,10720.677571,3992.7313200000003,8881.186923600708,3624.9612170808928,6703.787969318405,0.0,,,
,,,,987,1279.558416,9945.468194999998,3653.315565,8397.40105268136,3427.498306487933,6338.611790830715,0.0,,,
,,,,988,1228.4067810000001,9416.69305,3424.984310000001,8053.8146149853565,3287.2594485428003,6079.262376471851,0.0,,,
,,,,989,1204.182563,9049.985669,3274.826527,7838.700021965751,3199.457889625937,5916.887388408321,0.0,,,
,,,,990,1195.1667929999999,8848.042839,3197.687402,7729.0324032554345,3154.6957572652173,5834.106959479354,0.0,,,
,,,,991,1195.131245,8792.092863,3171.9736329999996,7745.8120123779945,3161.5445526830244,5846.772714938989,0.0,,,
,,,,992,1216.616618,8896.463606,3223.391714,7838.262304208263,3199.279229959321,5916.556985832421,0.0,,,
,,,,993,1263.741049,9188.638513999998,3327.2740440000002,8248.260361165194,3366.624773784992,6226.03589504982,0.0,,,
,,,,994,1389.2830180000005,9924.163434,3610.118875,9024.2301676426,3683.346004663662,6811.761327693743,0.0,,,
,,,,995,1527.8591519999998,10815.051397,3996.843568,9777.189472738199,3990.675227941076,7380.117739320731,0.0,,,
,,,,996,1622.8624810000001,11639.26556,4384.59717,10248.434395646347,4183.0194026536765,7735.827631699983,0.0,,,
,,,,997,1679.348472,12323.924366,4744.584266999998,10617.024458154609,4333.4637850417175,8014.050536803684,0.0,,,
,,,,998,1685.063725,12754.360679,4947.204691000001,10910.361546392049,4453.192778197629,8235.470225410327,0.0,,,
,,,,999,1691.071655,13075.465858,5006.8579469999995,11078.209510209328,4521.701904785967,8362.166935004709,0.0,,,
,,,,1000,1677.190569,13269.205929000002,5065.4893409999995,11162.800942580912,4556.228895860711,8426.01910155838,0.0,,,
,,,,1001,1670.790064,13239.24165,5234.159554,11197.368606542766,4570.338095712571,8452.11181774467,0.0,,,
,,,,1002,1666.824453,13212.7351,5359.6405399999985,11218.460829894073,4578.947135505136,8468.032864600797,0.0,,,
,,,,1003,1671.8833640000007,13256.761334,5393.584607999999,11121.582958082969,4539.405289226081,8394.906522690955,0.0,,,
,,,,1004,1685.483061,13243.885633,5359.640014,10875.760710786206,4439.070038947939,8209.352470265863,0.0,,,
,,,,1005,1677.433766,13053.456798,5222.848258,10580.558543975743,4318.579791969518,7986.524964054748,0.0,,,
,,,,1006,1681.979449,12865.459066,5087.082396000002,10577.86160378944,4317.47900401581,7984.489232194757,0.0,,,
,,,,1007,1689.1344920000001,12969.017227,5088.10851,10395.012812292758,4242.847112640547,7846.4694450667,0.0,,,
,,,,1008,1613.829396,12531.780851,4880.347833,9917.81337817756,4048.072533931508,7486.264907890937,0.0,,,
,,,,1009,1169.92642,8085.784288999997,3012.546839,6627.574890061344,2705.122879007165,5002.693580931495,0.0,,,
,,,,1010,1079.477438,7421.758983,2739.995218,6186.380975445743,2525.0443778505605,4669.667096703704,0.0,,,
,,,,1011,1031.373795,6884.662323000001,2506.511253,5867.720917707937,2394.979515949874,4429.132866342195,0.0,,,
,,,,1012,1006.037189,6530.976409000001,2341.947083,5667.406347185127,2313.2187608156933,4277.9293819991835,0.0,,,
,,,,1013,983.3466699999999,6326.0529339999985,2254.5296590000007,5547.318375471506,2264.203438444425,4187.2833560840745,0.0,,,
,,,,1014,971.5654,6226.650492,2207.2085759999995,5489.285640712887,2240.516693121893,4143.478496165225,0.0,,,
,,,,1015,980.143601,6229.314866,2201.045676,5537.069941736978,2260.020419311615,4179.54752895141,0.0,,,
,,,,1016,1012.430825,6383.828011,2252.467179,5733.417835513047,2340.162128535454,4327.756845951503,0.0,,,
,,,,1017,1082.763161,6727.631665000001,2392.348652,6005.9414855287205,2451.395871338338,4533.465923132947,0.0,,,
,,,,1018,1183.342027,7222.50123,2588.8013379999998,6410.054102269713,2616.339203307447,4838.502324422844,0.0,,,
,,,,1019,1282.468607,7866.836545999998,2894.27003,6829.170459322263,2787.406488888658,5154.864001789084,0.0,,,
,,,,1020,1364.263635,8440.188106,3159.625521,7162.2292805568,2923.3483759773712,5406.266853465832,0.0,,,
,,,,1021,1387.4707519999995,8794.169817,3308.764407,7355.55351541356,3002.255943142218,5552.193821444227,0.0,,,
,,,,1022,1406.9607480000002,9013.746948,3386.928747,7481.02300961764,3053.4677974055157,5646.90198297685,0.0,,,
,,,,1023,1409.437556,9151.284677,3440.4186729999997,7520.164495433883,3069.443856606089,5676.447157960036,0.0,,,
,,,,1024,1395.9159980000006,9140.650979,3432.1817830000005,7519.362902078889,3069.1166768215944,5675.842091099523,0.0,,,
,,,,1025,1374.793129,9103.594095,3442.474717,7557.035492020414,3084.493188841865,5704.278499137727,0.0,,,
,,,,1026,1365.4963819999996,9124.916367000002,3458.928369,7662.9335220931725,3127.716719129119,5784.213528777713,0.0,,,
,,,,1027,1409.361451,9360.341225,3553.5466149999997,7877.942479030047,3215.475161432594,5946.508779537365,0.0,,,
,,,,1028,1510.7128369999994,9901.578655,3735.6037590000014,8209.88168446402,3350.960064123839,6197.066511412148,0.0,,,
,,,,1029,1570.818112,10370.085149,3900.167182,8144.316300424904,3324.198779132389,6147.575780442714,0.0,,,
,,,,1030,1529.8692319999998,10147.670478000002,3813.7645840000014,7903.858122941792,3226.052937230343,5966.0706898278695,0.0,,,
,,,,1031,1424.4177130000005,9712.39713,3646.118824,7512.983604276477,3066.512891164916,5671.0268045586145,0.0,,,
,,,,1032,1317.9305539999998,9055.184491,3402.360579,7053.261128147013,2878.8717390390393,5324.014402813952,0.0,,,
,,,,1033,1204.930749,8312.004579999999,3102.026645,6532.296538742293,2666.2338958869973,4930.774605370716,0.0,,,
,,,,1034,1109.193477,7579.359052999999,2805.816298,6085.369126221532,2483.8151999204856,4593.420303857988,0.0,,,
,,,,1035,1050.871466,6975.0123090000025,2548.682312,5779.084569742044,2358.8015448561428,4362.227475401815,0.0,,,
,,,,1036,1033.999595,6620.332846,2385.151389,5612.327673306982,2290.7377502915306,4236.354336401491,0.0,,,
,,,,1037,1013.586204,6437.672215000001,2300.806563,5536.147007201743,2259.643712692904,4178.850870105356,0.0,,,
,,,,1038,1028.280647,6393.973364,2275.098392000001,5578.105817376822,2276.769696067416,4210.522646555768,0.0,,,
,,,,1039,1066.012749,6546.9532709999985,2314.183309,5861.4186104821665,2392.407154905335,4424.375694612502,0.0,,,
,,,,1040,1187.689187,7109.932653,2496.22955,6474.076064036741,2642.4705222902944,4886.82803367297,0.0,,,
,,,,1041,1395.886777,8078.246592000001,2823.3002149999998,7046.414241926231,2876.077101653112,5318.846166420661,0.0,,,
,,,,1042,1475.98341,8904.922456,3142.140799,7366.301165053083,3006.6427231360626,5560.306471810861,0.0,,,
,,,,1043,1501.10653,9512.342017,3398.244210000001,7659.381081740874,3126.2667486900486,5781.532039569082,0.0,,,
,,,,1044,1530.9754890000006,10010.339685,3611.1495670000004,7870.9834009925735,3212.6347316331207,5941.255857374313,0.0,,,
,,,,1045,1550.956493,10317.271918999997,3712.971294,7988.723925262422,3260.691915636623,6030.129959100961,0.0,,,
,,,,1046,1560.808094,10457.887085,3670.805528,7999.10457862713,3264.928901771328,6037.965589601546,0.0,,,
,,,,1047,1552.39915,10389.578583,3540.1772049999995,7949.234153365544,3244.5736993633955,6000.321887271066,0.0,,,
,,,,1048,1536.023903,10181.13511,3417.7874289999995,7783.145715256615,3176.7827439506127,5874.95332079278,0.0,,,
,,,,1049,1512.3373269999993,9712.415053,3224.4265660000005,7633.354263122078,3115.6435956240525,5761.8862112538745,0.0,,,
,,,,1050,1490.259801,9183.764780999998,3069.1159339999995,7546.7850702988635,3080.309358288698,5696.541171412445,0.0,,,
,,,,1051,1509.0101480000005,8928.965174999998,2976.5531789999995,7603.233189844904,3103.349324218003,5739.1499159371,0.0,,,
,,,,1052,1546.61951,8996.176993000001,2883.982032,7454.579305496109,3042.674487603446,5626.9414769004525,0.0,,,
,,,,1053,1518.6549130000005,8952.286923000001,2588.796914,7055.102998127302,2879.6235200006263,5325.404701872077,0.0,,,
,,,,1054,1417.222262,8492.313797,2239.098379,6512.433469276726,2658.1265497536183,4915.78136096966,0.0,,,
,,,,1055,1288.887718,8012.227878000002,2038.535432,5942.680377252314,2425.5751036837205,4485.714529063968,0.0,,,
,,,,1056,1179.86802,7509.8544070000025,1889.40116,5416.1120084075455,2210.6500118436365,4088.244829748822,0.0,,,
,,,,1057,1059.2345779999996,6936.782353000001,1736.1501460000006,5036.036965741217,2055.5178993120803,3801.3527149467054,0.0,,,
,,,,1058,968.54306,6379.608632000001,1611.698645,4723.167794008484,1927.8166558513067,3565.189620140212,0.0,,,
,,,,1059,923.758074,5990.46172,1517.073277,4517.966105046964,1844.0611656714616,3410.297191281577,0.0,,,
,,,,1060,923.1436789999999,5764.0435510000025,1456.389957,4364.910713398353,1781.5898019264907,3294.7663616751593,0.0,,,
,,,,1061,920.273272,5646.341032,1420.392331,4294.138648478492,1752.7033487086792,3241.345470812832,0.0,,,
,,,,1062,924.2409210000001,5628.497287,1411.135388,4279.644126882937,1746.7872387229288,3230.404568394137,0.0,,,
,,,,1063,964.033613,5784.886029,1438.9060009999994,4441.049325256169,1812.666674587905,3352.238084155929,0.0,,,
,,,,1064,1041.3887619999996,6302.5102819999975,1539.702158,4838.784884609898,1975.007135352208,3652.4608900378967,0.0,,,
,,,,1065,1198.3597849999999,7269.375335999999,1713.521005,5223.6811841670615,2132.107100761674,3942.9922350712673,0.0,,,
,,,,1066,1301.573836,8128.55555,1868.828572,5421.313798377882,2212.7731837872157,4092.1712978349065,0.0,,,
,,,,1067,1338.657901,8662.071790999997,2015.908257,5624.385138250048,2295.659146853828,4245.455674896127,0.0,,,
,,,,1068,1398.6474950000006,9016.34625,2164.015369,5830.459337149354,2379.770762258061,4401.006700592589,0.0,,,
,,,,1069,1452.342714,9289.611062,2289.4959790000007,5929.85005230163,2420.338255191636,4476.029812506738,0.0,,,
,,,,1070,1458.8289109999994,9431.070353,2371.777129,5973.715582443098,2438.242488814618,4509.140838742288,0.0,,,
,,,,1071,1462.2149969999994,9492.257202,2426.288625,6006.628330423238,2451.676215184965,4533.984374391801,0.0,,,
,,,,1072,1465.4849350000006,9506.070459,2442.744889,5999.74953932229,2448.868555445806,4528.792055231909,0.0,,,
,,,,1073,1442.644794,9420.155402,2446.861883,6005.421122989626,2451.1834792291243,4533.073137781252,0.0,,,
,,,,1074,1449.9752749999998,9416.611859,2450.973237,6070.5692701608605,2477.7744640706687,4582.248925768476,0.0,,,
,,,,1075,1479.6940439999994,9602.249526000001,2518.857536,6265.794778824201,2557.458058569611,4729.611032606192,0.0,,,
,,,,1076,1557.975484,10144.849115,2639.19495,6566.8299261092225,2680.329105342265,4956.841448548516,0.0,,,
,,,,1077,1575.078136,10446.062367,2785.247968,6570.108740851804,2681.667392260681,4959.316396887521,0.0,,,
,,,,1078,1517.792777,10200.155609,2722.507282,6389.084246454741,2607.780109268445,4822.673644276818,0.0,,,
,,,,1079,1458.2665140000001,9678.396476000002,2642.279259,6079.146689841981,2481.275439104092,4588.723421053931,0.0,,,
,,,,1080,1347.262062,8953.847464,2474.630119,5669.908677311185,2314.240116377437,4279.818216311382,0.0,,,
,,,,1081,1234.1208279999996,8096.617606999999,2263.782651,5260.097088914139,2146.9706818943123,3970.4800591915523,0.0,,,
,,,,1082,1139.4136460000002,7322.089276999999,2070.418741,4953.256293664567,2021.7299914138323,3738.8673649216053,0.0,,,
,,,,1083,1083.1034960000004,6787.543527999997,1931.5698899999998,4755.181481790612,1940.8834201953337,3589.3545180140577,0.0,,,
,,,,1084,1063.1589199999999,6477.709405000001,1850.3157649999998,4638.49349031724,1893.2558398697809,3501.2748998129828,0.0,,,
,,,,1085,1040.74157,6326.3488940000025,1812.259636,4569.39276400122,1865.0515632204465,3449.115585778336,0.0,,,
,,,,1086,1045.014996,6286.045390999999,1808.147252,4557.889694085853,1860.3564495290805,3440.4327213850697,0.0,,,
,,,,1087,1070.166329,6455.736965000001,1853.400597,4558.302748321498,1860.525042488293,3440.7445071902125,0.0,,,
,,,,1088,1187.88019,7090.797969,2023.107349,4559.0189715033675,1860.8173774294878,3441.2851340671473,0.0,,,
,,,,1089,1360.1705419999996,8398.232402,2357.3774120000007,5820.578625536071,2375.737833247172,4393.548441216761,0.0,,,
,,,,1090,1453.2578790000002,9244.302473,2621.708047,6173.645888943314,2519.8464020546908,4660.054269002,0.0,,,
,,,,1091,1464.464706,9433.862215000001,2723.534213000001,6344.113793123803,2589.4248882105467,4788.728588665656,0.0,,,
,,,,1092,1488.866333,9619.450991000003,2813.0099579999996,6504.875785229367,2655.041791849263,4910.076592921375,0.0,,,
,,,,1093,1501.088103,9776.478478,2894.264427,6602.603068418293,2694.9303354029566,4983.844096178755,0.0,,,
,,,,1094,1488.874899,9811.041037,2931.291501,6654.114253344669,2715.955233224643,5022.726293430692,0.0,,,
,,,,1095,1482.367018,9769.946392000002,2934.381218,6667.9378875713355,2721.5975126161084,5033.160789812559,0.0,,,
,,,,1096,1479.1040000000007,9735.35406,2953.9229,6637.780595944471,2709.288458263352,5010.3971557921805,0.0,,,
,,,,1097,1459.754984,9651.137587,2939.528661000001,6620.4997135815065,2702.235062258791,4997.353024159707,0.0,,,
,,,,1098,1446.276058,9624.035362,2915.868014,6667.300016506062,2721.337158015646,5032.6793054782975,0.0,,,
,,,,1099,1458.5422869999998,9738.350614,2943.63879,6770.41433769364,2763.424484681106,5110.513107625258,0.0,,,
,,,,1100,1495.3735280000005,10009.261234,3046.4873210000005,6943.270752808066,2833.9778697526813,5240.990347439257,0.0,,,
,,,,1101,1495.96934,10213.484563000002,3141.113027,6881.313643817348,2808.689344790213,5194.223251392444,0.0,,,
,,,,1102,1462.776585,9975.708416999998,3085.570428,6780.67605395544,2767.6129252341198,5118.258960810445,0.0,,,
,,,,1103,1429.031217,9727.441421,3024.8892130000013,6538.899036632328,2668.9287832926016,4935.7583700750765,0.0,,,
,,,,1104,1330.020228,9169.8016,2866.49702,6135.152237243608,2504.134763991489,4630.998098764904,0.0,,,
,,,,1105,1211.4462259999998,8319.568465999999,2616.567631,5665.2499360481725,2312.338596170272,4276.301657781558,0.0,,,
,,,,1106,1119.559123,7494.03212,2374.862114,5287.849290719909,2158.298070462971,3991.428258817124,0.0,,,
,,,,1107,1047.5054710000004,6955.336715,2210.299262,5089.600460632729,2077.380471657796,3841.784057709479,0.0,,,
,,,,1108,1021.482513,6655.403574,2121.845079,4947.9859921134175,2019.578855660291,3734.889182226296,0.0,,,
,,,,1109,1003.176873,6504.454650000002,2072.476991,4889.0340306465305,1995.5169171123666,3690.3904622411055,0.0,,,
,,,,1110,1009.5444699999999,6465.607390000001,2062.192668,4938.0240226862215,2015.5127603140304,3727.3695869997523,0.0,,,
,,,,1111,1047.191315,6641.349345999999,2125.960268,5207.476713561025,2125.493054914477,3930.760611524503,0.0,,,
,,,,1112,1160.992716,7314.443614,2336.808051,5782.702229938499,2360.278135544025,4364.958194517481,0.0,,,
,,,,1113,1345.2786569999996,8663.707956,2726.618568000001,6341.275793699888,2588.266525264886,4786.586381035228,0.0,,,
,,,,1114,1436.151544,9506.964016,2986.834441,6562.080301476509,2678.390490015577,4953.256288507921,0.0,,,
,,,,1115,1461.381704,9640.744115000001,3073.226107,6762.637133646271,2760.250127098999,5104.6426392547355,0.0,,,
,,,,1116,1471.0033119999994,9713.104556999999,3130.831288,6918.7378463379455,2823.964474554327,5222.472169107735,0.0,,,
,,,,1117,1463.157366,9793.607397000002,3186.367744,6975.514131686621,2847.1383852274544,5265.328623085929,0.0,,,
,,,,1118,1444.384492,9799.787209999999,3204.885551000001,6986.991922728815,2851.823181048511,5273.992406222679,0.0,,,
,,,,1119,1433.75864,9759.15124,3180.199151000001,7009.41399382038,2860.975013884904,5290.917262294723,0.0,,,
,,,,1120,1401.451093,9716.890462000001,3190.486157,7005.752602532562,2859.480573836173,5288.153533631268,0.0,,,
,,,,1121,1373.653115,9624.436922,3158.596417,6996.257879405041,2855.605190579378,5280.986630015586,0.0,,,
,,,,1122,1362.0925680000005,9597.372855,3156.54465,7042.480704460903,2874.4715819314342,5315.877013607668,0.0,,,
,,,,1123,1378.66695,9791.431265000001,3202.8239419999995,7198.9035727618775,2938.3174209992712,5433.949716238861,0.0,,,
,,,,1124,1488.929608,10341.806951,3356.0751659999996,7523.816002265274,3070.9342621973187,5679.203425537415,0.0,,,
,,,,1125,1551.14759,10805.093397,3539.15725,7504.3391801861035,3062.984567491383,5664.501732322521,0.0,,,
,,,,1126,1519.7613559999998,10608.792535,3504.1891600000013,7294.4009170332165,2977.2957886764448,5506.033994290346,0.0,,,
,,,,1127,1459.257777,10191.901941000002,3376.649663,6962.085589077004,2841.6573671405113,5255.192353782489,0.0,,,
,,,,1128,1360.85692,9493.074712,3159.624069,6478.7111713702625,2644.362396030321,4890.326752599422,0.0,,,
,,,,1129,1221.09054,8566.572501999999,2857.243532,5930.361334825558,2420.546941185541,4476.415743988906,0.0,,,
,,,,1130,1122.663323,7700.1562319999975,2584.686702,5552.643291187182,2266.3768656135185,4191.3027631993045,0.0,,,
,,,,1131,1055.578226,7104.500537000001,2382.062285,5292.030989068109,2160.004879976627,3994.584730955267,0.0,,,
,,,,1132,1030.350472,6778.4463959999985,2266.868068,5132.602154932364,2094.9321204909847,3874.243034576654,0.0,,,
,,,,1133,1013.06684,6601.6842700000025,2203.099732,5036.861707587008,2055.8545274261846,3801.975254986811,0.0,,,
,,,,1134,1018.395791,6561.7885099999985,2188.6993230000007,5099.573058855679,2081.450905272436,3849.3116758718897,0.0,,,
,,,,1135,1061.2163380000004,6729.164556000002,2242.184094,5366.331611218919,2190.331555455772,4050.6690833253137,0.0,,,
,,,,1136,1159.393876,7408.810923,2466.402189,6002.417385549616,2449.957468356928,4530.80582609346,0.0,,,
,,,,1137,1339.467702,8757.194459,2895.297214,6578.775231598176,2685.2047227001863,4965.858125701643,0.0,,,
,,,,1138,1432.447784,9623.198182000002,3205.910762,6837.796815846823,2790.927438072053,5161.375436081129,0.0,,,
,,,,1139,1427.475281,9773.347841,3309.788459,7051.809051567187,2878.279056852371,5322.918331580446,0.0,,,
,,,,1140,1423.6527720000001,9859.786575000002,3377.6720659999996,7204.1053164999585,2940.4405740726093,5437.87614942744,0.0,,,
,,,,1141,1421.863373,9934.904697,3422.9304700000002,7235.427083085808,2953.2249226175604,5461.518764296638,0.0,,,
,,,,1142,1413.5645940000006,9904.263371,3411.615974000001,7225.588146939441,2949.209044756332,5454.092038304233,0.0,,,
,,,,1143,1399.3400840000006,9813.525675,3381.788812,7222.643720861211,2948.007242516163,5451.869496622633,0.0,,,
,,,,1144,1394.043009,9776.535205,3380.7641009999998,7211.188824032403,2943.331791238389,5443.2229947292135,0.0,,,
,,,,1145,1384.088805,9664.135804,3361.216253,7153.335997476482,2919.7184775712226,5399.5539349523,0.0,,,
,,,,1146,1374.6744030000002,9634.339118,3336.534654,7191.043460409041,2935.109223414191,5428.016666176776,0.0,,,
,,,,1147,1397.199764,9786.861166,3380.7639770000005,7366.761245353006,3006.830510338192,5560.653754308807,0.0,,,
,,,,1148,1473.180835,10243.655048,3513.442975,7696.281338722506,3141.3280239012797,5809.385467376221,0.0,,,
,,,,1149,1504.637093,10585.151932000002,3670.808292,7683.2419977404725,3136.005863050171,5799.542979209362,0.0,,,
,,,,1150,1471.0884569999994,10325.081912,3607.032364,7472.087257586559,3049.8205647960945,5640.157007617351,0.0,,,
,,,,1151,1405.686247,9937.075843,3479.497989,7183.213570082234,2931.913361305576,5422.106428612196,0.0,,,
,,,,1152,1321.706219,9382.77891,3299.5037010000005,6765.524781890371,2761.428754796342,5106.822323313292,0.0,,,
,,,,1153,1198.264178,8631.787504,3047.523006,6286.59717215991,2565.9488008220924,4745.313307018002,0.0,,,
,,,,1154,1109.229918,7849.408662000003,2772.901446000001,5874.303753019309,2397.666377842032,4434.101789138663,0.0,,,
,,,,1155,1055.645409,7254.734874,2550.739016,5605.7048933260485,2288.034584511251,4231.355262162706,0.0,,,
,,,,1156,1023.989075,6889.752417000002,2412.923787,5441.514206125761,2221.0182185202075,4107.419175354035,0.0,,,
,,,,1157,1006.5201529999997,6696.084942,2347.0977780000007,5353.367855352933,2185.04024556148,4040.8836490855906,0.0,,,
,,,,1158,1007.533767,6609.639002,2315.211506,5357.848440615768,2186.869049295409,4044.265730088827,0.0,,,
,,,,1159,1022.5019560000001,6657.080039,2333.721173000001,5493.889023472041,2242.395618102626,4146.953268425336,0.0,,,
,,,,1160,1079.2464240000004,6912.506511,2422.174497,5756.626548447874,2349.635038520441,4345.275483031689,0.0,,,
,,,,1161,1161.1989190000004,7463.1401300000025,2611.425227,6081.084672060176,2482.066449409447,4590.186268530383,0.0,,,
,,,,1162,1239.1771270000004,8036.45397,2821.242163,6404.118611012961,2613.916562528107,4834.022036458938,0.0,,,
,,,,1163,1312.760856,8618.768626000001,3034.142969,6740.740709440708,2751.312843240353,5088.114557318945,0.0,,,
,,,,1164,1373.1079,9026.367215,3184.308314,6958.48544165929,2840.1879244998754,5252.47485384084,0.0,,,
