Time_index,Nuclear,Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Nuclear,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Nuclear,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,Nuclear,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2,Nuclear,Hydro_Res_5,Hydro_RoR_5,PV_5_0,Wind_5_0,Wind_5_1,Wind_5_2,Nuclear,Hydro_Res_6,Hydro_RoR_6,PV_6_0,Wind_6_0,Wind_6_1,Wind_6_2,Hydro_Can,CCGT,CCGT,CCGT,CCGT,CCGT,CCGT,OCGT_F,OCGT_F,OCGT_F,OCGT_F,OCGT_F,OCGT_F,CCGT_CCS,CCGT_CCS,CCGT_CCS,CCGT_CCS,CCGT_CCS,CCGT_CCS,Wind_offshore_2,Wind_offshore_4,PHS_1,PHS_2,PHS_3,PHS_5,PHS_6,Storage_bat,Storage_bat,Storage_bat,Storage_bat,Storage_bat,Storage_bat
175,1,0.2421586734523332,0.4820895053631807,0.2279151522092897,0.6439919819798217,0.5252471476944229,0.3973082291983185,1,0.15594723004144193,0.14096457000467572,0.18165092627525087,0.549700676640044,0.3895020181842467,0.25036621094916683,1,0.2572660635155096,0.32113213582677164,0.20736403142162704,0.48194209230351703,0.40424028777499504,0.1980750960381225,1,0.12195577086085435,0.4833428560494401,0.4959573553535647,0.3139605646289848,1,0.3926515124342421,0.4556759439145964,0.14518742375197494,0.4516632030953344,0.33364902706251515,0.2884718869896082,1,0.6759947873572729,0.40578071161677176,0.10642898152473412,0.21216762236014505,0.1878916030045068,0.17935412176843862,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8336472106945634,0.7103931693486134,1,1,1,1,1,1,1,1,1,1,1
176,1,0.2421586734523332,0.4820895053631807,0.5071428126816369,0.5185218450721492,0.3811642557001335,0.29189492411075146,1,0.15594723004144193,0.14096457000467572,0.5313775179579201,0.4427431081774187,0.30495986815665976,0.17858173895456678,1,0.2572660635155096,0.32113213582677164,0.6265335324200937,0.35819923398175463,0.31620417750554075,0.2058152277798539,1,0.4872878936146973,0.3729451347973988,0.3592530156591217,0.2796626953979565,1,0.3926515124342421,0.4556759439145964,0.4547872640273193,0.3741836387359471,0.2450181618748379,0.2147752774451636,1,0.6759947873572729,0.40578071161677176,0.3623833912886115,0.18285611520124634,0.15460749767151025,0.13212423611353127,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8450968795760143,0.5524495044381997,1,1,1,1,1,1,1,1,1,1,1
177,1,0.2421586734523332,0.4820895053631807,0.5846471474560657,0.40115964732641024,0.2849225469275584,0.26432043698775176,1,0.15594723004144193,0.14096457000467572,0.6827784943764128,0.34058564442388234,0.21943754286357925,0.1442063388591342,1,0.2572660635155096,0.32113213582677164,0.7273504598819169,0.244698728605602,0.21974848251508705,0.17224839510290302,1,0.6881265031449512,0.2411630552267357,0.2331238448042925,0.15848069800193815,1,0.3926515124342421,0.4556759439145964,0.5862969522318929,0.2735003591119125,0.142239854875478,0.11960693672662208,1,0.6759947873572729,0.40578071161677176,0.5215770552787805,0.1113388301772872,0.07833537006241978,0.08353017656605485,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8230146210526454,0.37572451212889785,1,1,1,1,1,1,1,1,1,1,1
178,1,0.2421586734523332,0.4820895053631807,0.5897331057319131,0.4031730301813869,0.29812964970110856,0.32152654969603545,1,0.15594723004144193,0.14096457000467572,0.7193452274417632,0.3597307983125431,0.2507570579059681,0.19830580204904968,1,0.2572660635155096,0.32113213582677164,0.6673882080497503,0.26768084484767696,0.2376394178273051,0.2366478761876778,1,0.7250989523914351,0.19892585195022727,0.170523967936328,0.13650441189046075,1,0.3926515124342421,0.4556759439145964,0.6301432387881397,0.2768433740760065,0.15088797821438116,0.11481641507408405,1,0.6759947873572729,0.40578071161677176,0.5838721659749309,0.10122104270067077,0.07737008781318211,0.08963787450581165,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7191848164739456,0.2424280495103419,1,1,1,1,1,1,1,1,1,1,1
179,1,0.2421586734523332,0.4820895053631807,0.5814268939664056,0.42771602443498014,0.33131978574425114,0.3808861057333149,1,0.15594723004144193,0.14096457000467572,0.6805811972521694,0.39996905803249627,0.3087614386403879,0.27906083233392065,1,0.2572660635155096,0.32113213582677164,0.5579295860652638,0.2928065546310431,0.27788025959477325,0.28497769145847385,1,0.6998961184375425,0.2369687152684081,0.19665972486376515,0.1807846754732597,1,0.3926515124342421,0.4556759439145964,0.6302040641802792,0.3011041670742229,0.17785826572298907,0.12607153720198094,1,0.6759947873572729,0.40578071161677176,0.5825675891073678,0.1155574574983906,0.09528803472995276,0.11358129403460344,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5834293697475541,0.14787654026983538,1,1,1,1,1,1,1,1,1,1,1
180,1,0.2421586734523332,0.4820895053631807,0.5714080130577328,0.4522137646241655,0.3673491825902195,0.4468555772596235,1,0.15594723004144193,0.14096457000467572,0.6300479461822381,0.4403300782155354,0.37688318352328426,0.3579001692957301,1,0.2572660635155096,0.32113213582677164,0.5547375807207648,0.3489285612985829,0.324907973297789,0.27678800680690435,1,0.6842719340752543,0.2565632353866929,0.2253655644541967,0.2553692602279056,1,0.3926515124342421,0.4556759439145964,0.6406970502608949,0.3454501833283091,0.2223565670275638,0.1786464114288128,1,0.6759947873572729,0.40578071161677176,0.5859915801312852,0.14902051364689933,0.13699556244439098,0.1666203333438123,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3709267856068684,0.10412921498307656,1,1,1,1,1,1,1,1,1,1,1
181,1,0.2421586734523332,0.4820895053631807,0.560599954869389,0.4704213342708926,0.3993706966380427,0.4944260743595739,1,0.15594723004144193,0.14096457000467572,0.6331362648297126,0.4727036508771346,0.4260135832536151,0.4210655335370778,1,0.2572660635155096,0.32113213582677164,0.5475041566461394,0.3663578879052878,0.3258876354719393,0.2589277305487038,1,0.6390824162456995,0.23153731870927885,0.20541938776037416,0.19435325166399964,1,0.3926515124342421,0.4556759439145964,0.6462580005138867,0.4031625766425504,0.2847274155656998,0.2446655430086032,1,0.6759947873572729,0.40578071161677176,0.6014444430571293,0.19975193379348788,0.20053067825019366,0.23123408205742,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2011457407512237,0.07887836193173571,1,1,1,1,1,1,1,1,1,1,1
182,1,0.2421586734523332,0.4820895053631807,0.5529162853683143,0.4818681572297651,0.41827411242845375,0.5114216234320239,1,0.15594723004144193,0.14096457000467572,0.6875913697734181,0.4906591749961082,0.4593428867445129,0.4505924121411775,1,0.2572660635155096,0.32113213582677164,0.5141963466851291,0.3507728683004077,0.310505872176394,0.3316919817408748,1,0.4947745920534411,0.2655600723361445,0.2497960656306908,0.2053637450041581,1,0.3926515124342421,0.4556759439145964,0.6540932093918199,0.4581115820748172,0.35296616712600026,0.30912232531517203,1,0.6759947873572729,0.40578071161677176,0.6369726446664774,0.2440109582924267,0.25231359147952515,0.27655486879612523,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08942394019650936,0.07566861060327247,1,1,1,1,1,1,1,1,1,1,1
183,1,0.2421586734523332,0.4820895053631807,0.5597615688520718,0.4807319224327487,0.4264343651467399,0.5283414688143264,1,0.15594723004144193,0.14096457000467572,0.7247472155029635,0.4949196657861041,0.4740775339288194,0.4726555294048188,1,0.2572660635155096,0.32113213582677164,0.5661609506554091,0.3845897225799131,0.3493768140633973,0.3673547732096408,1,0.2966438613175333,0.32264483578805475,0.2764412461170551,0.24950429163544816,1,0.3926515124342421,0.4556759439145964,0.6875725687139014,0.479892714104416,0.3984920354867366,0.3299564523425741,1,0.6759947873572729,0.40578071161677176,0.6852820464771506,0.2778790873763586,0.29353880963389256,0.3192930199284095,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03366173279080255,0.0630678569428259,1,1,1,1,1,1,1,1,1,1,1
184,1,0.2421586734523332,0.4820895053631807,0.5224753740001815,0.4677194968114536,0.4260219420609792,0.5144235391795107,1,0.15594723004144193,0.14096457000467572,0.6987495915209412,0.49109079816052,0.47738828186522,0.477171588911665,1,0.2572660635155096,0.32113213582677164,0.5622475312994072,0.3844141088701861,0.3593914468950855,0.3643307864575714,1,0.2537836958320922,0.32745526293499905,0.2905505254714225,0.2635152202428465,1,0.3926515124342421,0.4556759439145964,0.6720040363782701,0.5161684735292611,0.4369858489276891,0.3518350217532081,1,0.6759947873572729,0.40578071161677176,0.6539699087520271,0.3059989287578737,0.3210590488910173,0.3590007620246677,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03382989963159968,0.06400243017963282,1,1,1,1,1,1,1,1,1,1,1
185,1,0.2421586734523332,0.4820895053631807,0.2693387126665958,0.4394957539081025,0.39240658730011146,0.4536156417350996,1,0.15594723004144193,0.14096457000467572,0.4020819367493388,0.4740248593978002,0.4676929893976562,0.4632765384778936,1,0.2572660635155096,0.32113213582677164,0.3867333963255061,0.4630594529815075,0.4318744631940337,0.4526015381625025,1,0.16422734055223875,0.2635378967766488,0.2336080874613773,0.25706330370884056,1,0.3926515124342421,0.4556759439145964,0.4119805471314394,0.5438742305637911,0.4637454986556547,0.4073310494344846,1,0.6759947873572729,0.40578071161677176,0.4321472178267969,0.32603729544840304,0.34217411714312024,0.38266741134492016,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023446175084538327,0.07140744823717161,1,1,1,1,1,1,1,1,1,1,1
186,1,0.2421586734523332,0.4820895053631807,0.022083222764034002,0.4407404373064236,0.3758441543773475,0.3759592491206529,1,0.15594723004144193,0.14096457000467572,0.04938686418046938,0.4728999876221109,0.4406745667951735,0.3803682873047263,1,0.2572660635155096,0.32113213582677164,0.05028003888652125,0.4744351752352625,0.4419128849367742,0.42381469202926064,1,0.022244307050660928,0.4384879838464878,0.4048883510191335,0.3580473630057639,1,0.3926515124342421,0.4556759439145964,0.06047822545019839,0.5269846726320258,0.4756850767429527,0.41439333554753977,1,0.6759947873572729,0.40578071161677176,0.09901231240509734,0.32303358334947463,0.343134296806914,0.3666164389333421,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09526410103765214,0.0888743796329954,1,1,1,1,1,1,1,1,1,1,1
187,1,0.2421586734523332,0.4820895053631807,0.0,0.5056996070458858,0.4164904897130437,0.3676382218277975,1,0.15594723004144193,0.14096457000467572,0.0,0.5940967721542783,0.5324034289633099,0.4055000143479553,1,0.2572660635155096,0.32113213582677164,0.0,0.6863676438831489,0.6703509023925986,0.5893435157209955,1,0.0,0.5478085432122087,0.5633368743324143,0.4540855785985494,1,0.3926515124342421,0.4556759439145964,0.0,0.6823286484802944,0.6216623576390043,0.4946282596682085,1,0.6759947873572729,0.40578071161677176,0.0,0.4490741304493184,0.4966117770837342,0.4844672479711901,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17191370524228622,0.12643401420331454,1,1,1,1,1,1,1,1,1,1,1
188,1,0.2421586734523332,0.4820895053631807,0.0,0.4842244270268274,0.38343093143112267,0.2671255232956983,1,0.15594723004144193,0.14096457000467572,0.0,0.6135999783015567,0.531516579264361,0.31162561804469,1,0.2572660635155096,0.32113213582677164,0.0,0.7377075006309137,0.7102089651938354,0.5543545974712198,1,0.0,0.6656233114341797,0.6901708208432819,0.6225052743041655,1,0.3926515124342421,0.4556759439145964,0.0,0.7245835808978249,0.6105679331471716,0.4260162595144253,1,0.6759947873572729,0.40578071161677176,0.0,0.4836723516270166,0.5353608403665993,0.4538424041309521,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2156975215333208,0.2398033268667585,1,1,1,1,1,1,1,1,1,1,1
189,1,0.2421586734523332,0.4820895053631807,0.0,0.4504253397537978,0.3615363562159605,0.2330711369905905,1,0.15594723004144193,0.14096457000467572,0.0,0.6205547870925068,0.4955328408342296,0.2733904170082925,1,0.2572660635155096,0.32113213582677164,0.0,0.7191874793611448,0.6485357493761256,0.550605682743265,1,0.0,0.7399114754668563,0.7014800705320136,0.6871713050515961,1,0.3926515124342421,0.4556759439145964,0.0,0.7095564247646284,0.5543526152924485,0.33912853519258196,1,0.6759947873572729,0.40578071161677176,0.0,0.4966794384858394,0.5273471279534403,0.3665053761719845,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18099328775668874,0.415098994377719,1,1,1,1,1,1,1,1,1,1,1
190,1,0.2421586734523332,0.4820895053631807,0.0,0.4201730262232023,0.3378066449516972,0.20366642735935309,1,0.15594723004144193,0.14096457000467572,0.0,0.6105631565247721,0.469688559448753,0.2464156109119537,1,0.2572660635155096,0.32113213582677164,0.0,0.7203472608434585,0.667588518226111,0.5870982219173071,1,0.0,0.7313442468673119,0.6932523046193448,0.6533107499985813,1,0.3926515124342421,0.4556759439145964,0.0,0.6697771226639115,0.4621110974140029,0.2849567411803877,1,0.6759947873572729,0.40578071161677176,0.0,0.5126586717046661,0.5074071785796446,0.3301858636854004,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16270280330111878,0.5203846605902045,1,1,1,1,1,1,1,1,1,1,1
191,1,0.2421586734523332,0.4820895053631807,0.0,0.3899791641252329,0.33207568100396595,0.2237240909617656,1,0.15594723004144193,0.14096457000467572,0.0,0.6088627179233446,0.4554238970619306,0.2336508849111949,1,0.2572660635155096,0.32113213582677164,0.0,0.7298006051306164,0.6710345579753101,0.5377752812375777,1,0.0,0.6467301326233905,0.6102702471183304,0.6886217944858712,1,0.3926515124342421,0.4556759439145964,0.0,0.624120340635157,0.4217613194813625,0.2645934798977838,1,0.6759947873572729,0.40578071161677176,0.0,0.5253930335307646,0.4933754529315994,0.3191045062571837,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12700075789872445,0.6148376028529342,1,1,1,1,1,1,1,1,1,1,1
192,1,0.2421586734523332,0.4820895053631807,0.0,0.3939146253919533,0.3533092074910379,0.2434578100535498,1,0.15594723004144193,0.14096457000467572,0.0,0.6472831373894771,0.4913316315859248,0.2497351960617365,1,0.2572660635155096,0.32113213582677164,0.0,0.7581031656944416,0.6783449561941173,0.5060329323525686,1,0.0,0.6329720088437739,0.6134600374062736,0.6829893125633595,1,0.3926515124342421,0.4556759439145964,0.0,0.6016388336800312,0.4114007424312585,0.26672950677995233,1,0.6759947873572729,0.40578071161677176,0.0,0.5418304274849062,0.4976556033926436,0.3320218008213482,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10797898906525734,0.6515171662655299,1,1,1,1,1,1,1,1,1,1,1
193,1,0.2421586734523332,0.4820895053631807,0.0,0.4204688591401496,0.3678857169687277,0.29322013743243297,1,0.15594723004144193,0.14096457000467572,0.0,0.6762437823816451,0.529609451946931,0.3267539435576889,1,0.2572660635155096,0.32113213582677164,0.0,0.7795548750521178,0.7049686754346862,0.5807781281377149,1,0.0,0.6157944607671592,0.5689139160930805,0.6162241963204871,1,0.3926515124342421,0.4556759439145964,0.0,0.5791794182707153,0.4197435243392135,0.3342211335580818,1,0.6759947873572729,0.40578071161677176,0.0,0.5451052069655982,0.5008608127894236,0.3211821564365551,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11091270243340083,0.6311205200439919,1,1,1,1,1,1,1,1,1,1,1
194,1,0.2421586734523332,0.4820895053631807,0.0,0.4721122679109843,0.4067260894027281,0.3221662127981474,1,0.15594723004144193,0.14096457000467572,0.0,0.6970882950101958,0.5635043367002575,0.3967079226473852,1,0.2572660635155096,0.32113213582677164,0.0,0.7644755433591984,0.6853384446269061,0.560513305225352,1,0.0,0.6772779377318489,0.6072641952440528,0.5975649257844495,1,0.3926515124342421,0.4556759439145964,0.0,0.5970194708804069,0.4453315293472184,0.3839655281337141,1,0.6759947873572729,0.40578071161677176,0.0,0.5477697726807499,0.4893610171999157,0.2963567385351745,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17502527062726736,0.5195909320479921,1,1,1,1,1,1,1,1,1,1,1
195,1,0.2421586734523332,0.4820895053631807,0.0,0.5214500769993623,0.4596349019347547,0.4144619912570751,1,0.15594723004144193,0.14096457000467572,0.0,0.7133235484950808,0.5810906879436312,0.4339792996280175,1,0.2572660635155096,0.32113213582677164,0.0,0.7620903928513865,0.6704615467077225,0.5644689713130953,1,0.0,0.6728392572742858,0.6510089284677667,0.6137244536099113,1,0.3926515124342421,0.4556759439145964,0.0,0.5965812458153675,0.4639513172512422,0.4663114363542402,1,0.6759947873572729,0.40578071161677176,0.0,0.5354873466017585,0.4632008094420272,0.2899761558043161,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2895370391862292,0.5790055953739499,1,1,1,1,1,1,1,1,1,1,1
196,1,0.2421586734523332,0.4820895053631807,0.0,0.5796257120244636,0.5327800150950526,0.4875213099866698,1,0.15594723004144193,0.14096457000467572,0.0,0.7275862655290091,0.5984964173926355,0.43616927727529203,1,0.2572660635155096,0.32113213582677164,0.0,0.7632768770390207,0.6769504224632445,0.5748093303098707,1,0.0,0.6815547678678875,0.6768420951052962,0.6622302365385611,1,0.3926515124342421,0.4556759439145964,0.0,0.5956734417515925,0.4831119531872132,0.528368887799352,1,0.6759947873572729,0.40578071161677176,0.0,0.5115884941047759,0.44557471460589054,0.28333803919440426,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4134786791352151,0.6911472711767224,1,1,1,1,1,1,1,1,1,1,1
197,1,0.2421586734523332,0.4820895053631807,0.0,0.6476572431041839,0.6004174625105401,0.5370565252015639,1,0.15594723004144193,0.14096457000467572,0.0,0.7378177559501207,0.6088690330259694,0.44547500003929397,1,0.2572660635155096,0.32113213582677164,0.0,0.7966035687438455,0.7150007906137759,0.5631272041889499,1,0.0,0.728443865979692,0.6839190406878775,0.6352560639870906,1,0.3926515124342421,0.4556759439145964,0.0,0.6026784320122041,0.5107165517755221,0.5464574398404305,1,0.6759947873572729,0.40578071161677176,0.0,0.5163457057478291,0.4680378048423913,0.2688959398970009,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5650436736138267,0.7837566290788003,1,1,1,1,1,1,1,1,1,1,1
198,1,0.2421586734523332,0.4820895053631807,0.015363184992665094,0.6959205332363946,0.6529871579992553,0.5489734292219679,1,0.15594723004144193,0.14096457000467572,0.01,0.7495853486352541,0.5981487070479797,0.4425773352831198,1,0.2572660635155096,0.32113213582677164,0.01,0.8036285262603093,0.7294773140355191,0.5779070002890118,1,0.0,0.7712299437766432,0.7551946726504974,0.754027945386444,1,0.3926515124342421,0.4556759439145964,0.0,0.6180983434442532,0.5406154623138009,0.5331349062331342,1,0.6759947873572729,0.40578071161677176,0.0,0.5364803647860212,0.5014542415962273,0.2939032747619069,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6535080279962135,0.8205877219656175,1,1,1,1,1,1,1,1,1,1,1
199,1,0.2421586734523332,0.4820895053631807,0.19762401375872926,0.7340045454191468,0.6847256542053919,0.5907308689873894,1,0.15594723004144193,0.14096457000467572,0.20221985613327453,0.7524149281030494,0.5875262479734846,0.4198934778254935,1,0.2572660635155096,0.32113213582677164,0.2198530513283576,0.8048168284120739,0.7273139122296861,0.6112350333392293,1,0.2081861388905976,0.7893788375278209,0.7854226319207456,0.759067081837774,1,0.3926515124342421,0.4556759439145964,0.16901594330961747,0.6506528346083453,0.5748431015633201,0.5537240173451403,1,0.6759947873572729,0.40578071161677176,0.07902366798358502,0.5793007376764736,0.5023969164518339,0.31276776434394793,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7508238571109329,0.8424582894504382,1,1,1,1,1,1,1,1,1,1,1
200,1,0.2421586734523332,0.4820895053631807,0.3943378619718456,0.7187650956832226,0.6730059414213239,0.5893864002716096,1,0.15594723004144193,0.14096457000467572,0.5055159472765789,0.7114009628425451,0.5300717960091493,0.3519878909843236,1,0.2572660635155096,0.32113213582677164,0.6993310499709953,0.7648450429201542,0.7124025413969598,0.5594072278500448,1,0.7248455664147487,0.7905615028529771,0.8019200089489312,0.7470366360441902,1,0.3926515124342421,0.4556759439145964,0.5147944827029299,0.5880929907352956,0.5246445316610455,0.5237860136663681,1,0.6759947873572729,0.40578071161677176,0.2303875401572036,0.5595905741897296,0.4384366291744859,0.2727777172310877,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7827057303762689,0.8496392449517155,1,1,1,1,1,1,1,1,1,1,1
201,1,0.2421586734523332,0.4820895053631807,0.4217039148486083,0.7519991787183908,0.7035613284224382,0.6393750605874821,1,0.15594723004144193,0.14096457000467572,0.5533598665008943,0.6587303435229667,0.5080670495281653,0.3673742600185607,1,0.2572660635155096,0.32113213582677164,0.8655578144050847,0.6687884990096182,0.6353701786608967,0.5140118983594438,1,0.867919270998485,0.8028651449086569,0.8062578968062182,0.7062528668301359,1,0.3926515124342421,0.4556759439145964,0.611139737176323,0.4784211864381227,0.4653872473425867,0.4845941993586579,1,0.6759947873572729,0.40578071161677176,0.3171765757821464,0.3578781263766961,0.23373139283252586,0.1889423241193596,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8077628210847467,0.8499616982890705,1,1,1,1,1,1,1,1,1,1,1
202,1,0.2421586734523332,0.4820895053631807,0.4941892620786672,0.7774869521262641,0.7258285246902336,0.675477441088316,1,0.15594723004144193,0.14096457000467572,0.5938192437245824,0.6623453789722087,0.5297420484565071,0.43824862010153376,1,0.2572660635155096,0.32113213582677164,0.8518666617015263,0.6992116739265393,0.6702163262155882,0.6282645748440773,1,0.8443475255012771,0.7797256502911821,0.7718058535072931,0.6753464110627443,1,0.3926515124342421,0.4556759439145964,0.6827595807665461,0.4911543633823966,0.4683347199414607,0.4552794772033031,1,0.6759947873572729,0.40578071161677176,0.439716992358814,0.3403965791540511,0.2369739489930085,0.20643599923408126,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8322635423775563,0.8490834038692784,1,1,1,1,1,1,1,1,1,1,1
203,1,0.2421586734523332,0.4820895053631807,0.5321170373793793,0.7857043262015138,0.7234901490037484,0.6748721870576609,1,0.15594723004144193,0.14096457000467572,0.6203836265713807,0.661226757377197,0.5554560680287978,0.4924284483059746,1,0.2572660635155096,0.32113213582677164,0.8140541653603901,0.6712976457586829,0.6463497372642197,0.6170821089770583,1,0.8183743859222359,0.7898705665140092,0.7759160224297996,0.7027987392475131,1,0.3926515124342421,0.4556759439145964,0.7150736276162781,0.4586706109872317,0.4434282226185771,0.4260307633952703,1,0.6759947873572729,0.40578071161677176,0.5844389202815595,0.30235333003921644,0.2295753448682477,0.2280330584904144,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8353501867162724,0.8451835521119547,1,1,1,1,1,1,1,1,1,1,1
204,1,0.2421586734523332,0.4820895053631807,0.5726756322561205,0.7878873259245961,0.7229958871727946,0.6631882513178137,1,0.15594723004144193,0.14096457000467572,0.6666587522409173,0.6583774132644945,0.5796243333995071,0.5402769005082859,1,0.2572660635155096,0.32113213582677164,0.7893537515848591,0.6260612199757299,0.6032447582126856,0.6047713129193159,1,0.7991470367839831,0.7908334365016282,0.7604162748918357,0.7092522857714958,1,0.3926515124342421,0.4556759439145964,0.7343405681771906,0.4277072647954377,0.4414729413129618,0.4281031393199519,1,0.6759947873572729,0.40578071161677176,0.6962365305320636,0.2738426130929408,0.2085239966997333,0.2398739444749609,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8302368542577877,0.8383587869358613,1,1,1,1,1,1,1,1,1,1,1
205,1,0.2421586734523332,0.4820895053631807,0.6080140029349036,0.7845474166883022,0.7246052746163243,0.6555070344696342,1,0.15594723004144193,0.14096457000467572,0.716339075653432,0.6449305873799352,0.5793890242008422,0.5703071151797101,1,0.2572660635155096,0.32113213582677164,0.7937597116084011,0.5909412181034726,0.577702283216454,0.5688680092400685,1,0.8133140301785379,0.7475674769459857,0.7142624584952638,0.6784081099283101,1,0.3926515124342421,0.4556759439145964,0.7750352930850091,0.4179764197461739,0.440601353288849,0.443666515004801,1,0.6759947873572729,0.40578071161677176,0.7553536542719492,0.2449885712364417,0.18404581099240952,0.21839034356875808,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8201182807192947,0.8243190293197981,1,1,1,1,1,1,1,1,1,1,1
206,1,0.2421586734523332,0.4820895053631807,0.6737382877791733,0.7762319191663996,0.7146335552320597,0.6539430385092083,1,0.15594723004144193,0.14096457000467572,0.7882335622096905,0.6160365078936412,0.5611368919978061,0.5765118143667063,1,0.2572660635155096,0.32113213582677164,0.8205429621712139,0.5659410957944464,0.5501475670883175,0.55777313072419,1,0.8485881835605001,0.7089196144927852,0.6851338792171382,0.6466745493348823,1,0.3926515124342421,0.4556759439145964,0.8261849377267174,0.4123853225325453,0.4425918803258952,0.4418420939478115,1,0.6759947873572729,0.40578071161677176,0.8016489128095863,0.22634663282817874,0.17428699454180108,0.2065727621162949,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8372715828616993,0.8002199643750467,1,1,1,1,1,1,1,1,1,1,1
207,1,0.2421586734523332,0.4820895053631807,0.7362741957130025,0.7622822146500798,0.6945654744943793,0.6420328926803152,1,0.15594723004144193,0.14096457000467572,0.8496644172559633,0.5841798594499689,0.5473050985983743,0.5540584149400439,1,0.2572660635155096,0.32113213582677164,0.8414384590247059,0.5481737000362452,0.5292915265127283,0.5126893300645979,1,0.8488481299097338,0.6656368465266022,0.6466080750897514,0.5805877681384644,1,0.3926515124342421,0.4556759439145964,0.8684288711445063,0.4020042896253877,0.42633625153959376,0.4366958163929559,1,0.6759947873572729,0.40578071161677176,0.8539975011150538,0.21682875561080905,0.1635095903116584,0.1877239747583357,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8462254860650091,0.7720341020518956,1,1,1,1,1,1,1,1,1,1,1
208,1,0.2421586734523332,0.4820895053631807,0.7135024505076222,0.7384397491465925,0.6611419081960863,0.6077350508753327,1,0.15594723004144193,0.14096457000467572,0.8356217035569679,0.5454757384102116,0.5108050473853065,0.5122113350842235,1,0.2572660635155096,0.32113213582677164,0.8338155813932943,0.5235898639100748,0.4916563838112717,0.4819433216266492,1,0.7992722030832574,0.6114961858882693,0.5995860086888078,0.5165893670669011,1,0.3926515124342421,0.4556759439145964,0.8665033976688109,0.39572163791762427,0.4093423796921896,0.4199502423678243,1,0.6759947873572729,0.40578071161677176,0.8542414374013533,0.2115224951638948,0.15285030564071012,0.174948822424797,0.607793375783808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8475921012190522,0.7317771695197623,1,1,1,1,1,1,1,1,1,1,1
